DEPARTAMENTO,MUNICIPIO,MECANISMO_VIOLENCIA,SEXO,GRUPO_ETARIO,AÑO,MES,CANTIDAD
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2024,11,1
AMAZONAS,LETICIA,CORTOPUNZANTE,MASCULINO,MENORES,2015,7,1
AMAZONAS,LETICIA,CORTOPUNZANTE,FEMENINO,ADULTOS,2019,10,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,MENORES,2016,8,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,MENORES,2019,4,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,MENORES,2019,10,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,MENORES,2023,7,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,MENORES,2015,2,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,MENORES,2017,12,2
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADOLESCENTES,2015,8,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADOLESCENTES,2015,11,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADOLESCENTES,2015,9,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADOLESCENTES,2016,12,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADOLESCENTES,2016,3,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADOLESCENTES,2017,8,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADOLESCENTES,2017,1,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADOLESCENTES,2017,7,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADOLESCENTES,2017,10,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADOLESCENTES,2019,10,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADOLESCENTES,2020,1,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADOLESCENTES,2022,9,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADOLESCENTES,2023,9,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2015,8,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2015,12,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2015,7,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2016,7,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2016,3,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2018,6,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2019,3,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2019,10,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2020,1,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2021,8,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2022,6,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2022,5,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2023,1,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2023,11,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2015,2,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2015,11,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2016,12,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2016,10,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2016,9,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2017,12,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2018,5,2
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2018,10,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2019,9,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2020,7,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2020,9,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2021,8,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2021,3,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2021,5,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2022,12,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2022,2,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2022,7,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2022,11,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2022,10,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2022,9,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2018,5,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2021,4,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2021,1,1
AMAZONAS,LETICIA,CONTUNDENTE,MASCULINO,ADULTOS,2023,8,2
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,MENORES,2016,10,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,MENORES,2017,7,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,MENORES,2018,11,2
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,MENORES,2021,10,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,MENORES,2023,9,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADOLESCENTES,2015,8,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADOLESCENTES,2015,1,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADOLESCENTES,2016,1,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADOLESCENTES,2016,6,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADOLESCENTES,2016,9,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADOLESCENTES,2018,9,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADOLESCENTES,2021,8,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADOLESCENTES,2021,7,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADOLESCENTES,2022,9,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADOLESCENTES,2024,1,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2015,8,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2015,1,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2015,7,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2015,11,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2016,12,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2016,7,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2016,10,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2017,10,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2018,8,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2018,12,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2018,6,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2018,3,2
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2018,5,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2018,10,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2019,1,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2019,7,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2019,10,2
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2021,12,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2021,6,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2022,4,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2022,8,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2022,11,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2023,12,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2024,5,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2015,8,3
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2015,12,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2015,7,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2015,6,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2015,9,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2016,8,2
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2016,12,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2016,7,2
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2016,6,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2016,9,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2017,3,2
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2017,11,2
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2018,8,2
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2018,5,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2018,11,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2019,1,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2020,1,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2020,6,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2021,4,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2022,12,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2022,7,2
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2022,11,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2023,1,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2024,12,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2017,10,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2023,10,1
AMAZONAS,LETICIA,CONTUNDENTE,FEMENINO,ADULTOS,2024,5,1
AMAZONAS,LETICIA,CORTOPUNZANTE,MASCULINO,MENORES,2021,8,1
AMAZONAS,LETICIA,CORTOPUNZANTE,MASCULINO,ADULTOS,2016,4,1
AMAZONAS,LETICIA,CORTOPUNZANTE,MASCULINO,ADULTOS,2016,9,1
AMAZONAS,LETICIA,CORTOPUNZANTE,MASCULINO,ADULTOS,2019,3,1
AMAZONAS,LETICIA,CORTOPUNZANTE,MASCULINO,ADULTOS,2020,6,1
AMAZONAS,LETICIA,CORTOPUNZANTE,MASCULINO,ADULTOS,2022,2,1
AMAZONAS,LETICIA,CORTOPUNZANTE,MASCULINO,ADULTOS,2015,5,1
AMAZONAS,LETICIA,CORTOPUNZANTE,MASCULINO,ADULTOS,2015,10,1
AMAZONAS,LETICIA,CORTOPUNZANTE,MASCULINO,ADULTOS,2017,12,1
AMAZONAS,LETICIA,CORTOPUNZANTE,MASCULINO,ADULTOS,2020,1,1
AMAZONAS,LETICIA,CORTOPUNZANTE,MASCULINO,ADULTOS,2021,11,1
AMAZONAS,LETICIA,CORTOPUNZANTE,MASCULINO,ADULTOS,2022,1,1
AMAZONAS,LETICIA,CORTOPUNZANTE,MASCULINO,ADULTOS,2023,3,1
AMAZONAS,LETICIA,CORTOPUNZANTE,MASCULINO,ADULTOS,2023,9,1
AMAZONAS,LETICIA,CORTOPUNZANTE,MASCULINO,ADULTOS,2024,8,1
AMAZONAS,LETICIA,CORTOPUNZANTE,MASCULINO,ADULTOS,2020,12,1
AMAZONAS,LETICIA,CORTOPUNZANTE,FEMENINO,ADOLESCENTES,2018,8,1
AMAZONAS,LETICIA,CORTOPUNZANTE,FEMENINO,ADOLESCENTES,2021,9,1
AMAZONAS,LETICIA,CORTOPUNZANTE,FEMENINO,ADULTOS,2015,9,1
AMAZONAS,LETICIA,CORTOPUNZANTE,FEMENINO,ADULTOS,2023,10,1
AMAZONAS,LETICIA,OTROS,MASCULINO,MENORES,2023,7,1
AMAZONAS,LETICIA,OTROS,MASCULINO,MENORES,2021,3,1
AMAZONAS,LETICIA,OTROS,MASCULINO,MENORES,2022,1,1
AMAZONAS,LETICIA,OTROS,MASCULINO,MENORES,2023,4,1
AMAZONAS,LETICIA,OTROS,MASCULINO,ADOLESCENTES,2017,7,1
AMAZONAS,LETICIA,OTROS,MASCULINO,ADOLESCENTES,2021,4,2
AMAZONAS,LETICIA,OTROS,MASCULINO,ADULTOS,2016,10,2
AMAZONAS,LETICIA,OTROS,MASCULINO,ADULTOS,2017,9,1
AMAZONAS,LETICIA,OTROS,MASCULINO,ADULTOS,2021,1,1
AMAZONAS,LETICIA,OTROS,MASCULINO,ADULTOS,2021,5,1
AMAZONAS,LETICIA,OTROS,MASCULINO,ADULTOS,2021,9,1
AMAZONAS,LETICIA,OTROS,MASCULINO,ADULTOS,2022,12,1
AMAZONAS,LETICIA,OTROS,MASCULINO,ADULTOS,2022,7,1
AMAZONAS,LETICIA,OTROS,MASCULINO,ADULTOS,2024,10,1
AMAZONAS,LETICIA,OTROS,MASCULINO,ADULTOS,2016,12,1
AMAZONAS,LETICIA,OTROS,MASCULINO,ADULTOS,2016,1,1
AMAZONAS,LETICIA,OTROS,MASCULINO,ADULTOS,2017,9,1
AMAZONAS,LETICIA,OTROS,MASCULINO,ADULTOS,2018,8,1
AMAZONAS,LETICIA,OTROS,MASCULINO,ADULTOS,2018,10,1
AMAZONAS,LETICIA,OTROS,MASCULINO,ADULTOS,2019,10,1
AMAZONAS,LETICIA,OTROS,MASCULINO,ADULTOS,2022,12,2
AMAZONAS,LETICIA,OTROS,MASCULINO,ADULTOS,2022,7,1
AMAZONAS,LETICIA,OTROS,MASCULINO,ADULTOS,2022,11,1
AMAZONAS,LETICIA,OTROS,MASCULINO,ADULTOS,2022,9,1
AMAZONAS,LETICIA,OTROS,MASCULINO,ADULTOS,2023,2,1
AMAZONAS,LETICIA,OTROS,MASCULINO,ADULTOS,2023,9,2
AMAZONAS,LETICIA,OTROS,MASCULINO,ADULTOS,2024,11,1
AMAZONAS,LETICIA,OTROS,MASCULINO,ADULTOS,2024,10,1
AMAZONAS,LETICIA,OTROS,MASCULINO,ADULTOS,2016,12,1
AMAZONAS,LETICIA,OTROS,FEMENINO,MENORES,2019,8,1
AMAZONAS,LETICIA,OTROS,FEMENINO,MENORES,2022,9,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADOLESCENTES,2016,4,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADOLESCENTES,2018,5,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADOLESCENTES,2018,10,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADOLESCENTES,2018,9,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADOLESCENTES,2019,9,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADOLESCENTES,2020,4,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADOLESCENTES,2021,10,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADOLESCENTES,2022,1,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADOLESCENTES,2023,5,2
AMAZONAS,LETICIA,OTROS,FEMENINO,ADOLESCENTES,2023,10,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2015,8,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2015,5,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2015,11,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2018,8,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2018,12,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2018,11,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2019,4,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2020,7,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2021,4,2
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2021,8,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2021,1,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2023,10,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2024,9,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2015,5,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2015,10,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2015,9,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2017,11,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2018,12,2
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2018,3,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2019,1,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2019,10,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2020,4,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2020,1,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2020,11,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2020,10,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2021,4,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2022,8,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2022,12,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2022,11,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2023,8,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2023,1,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2023,11,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2023,10,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2024,1,2
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2024,6,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2024,3,2
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2022,8,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2022,3,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2023,12,1
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2024,10,2
AMAZONAS,LETICIA,OTROS,FEMENINO,ADULTOS,2024,9,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,MENORES,2015,4,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,MENORES,2015,7,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,MENORES,2017,6,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,MENORES,2017,11,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,MENORES,2017,10,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,MENORES,2018,1,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,MENORES,2018,5,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,MENORES,2019,4,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,MENORES,2019,7,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,MENORES,2020,7,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,MENORES,2020,3,3
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,MENORES,2020,11,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,MENORES,2021,12,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,MENORES,2022,2,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,MENORES,2022,9,2
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,MENORES,2023,8,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,MENORES,2023,2,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,MENORES,2015,12,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,MENORES,2016,1,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,MENORES,2016,5,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,MENORES,2017,6,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,MENORES,2018,4,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,MENORES,2018,8,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,MENORES,2018,3,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,MENORES,2020,8,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,MENORES,2022,4,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,MENORES,2023,8,2
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,MENORES,2023,5,2
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,MENORES,2023,9,2
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,ADOLESCENTES,2015,7,2
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,ADOLESCENTES,2015,11,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,ADOLESCENTES,2016,8,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,ADOLESCENTES,2016,5,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,ADOLESCENTES,2018,8,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,ADOLESCENTES,2018,5,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,ADOLESCENTES,2018,11,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,ADOLESCENTES,2019,11,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,ADOLESCENTES,2020,10,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,ADOLESCENTES,2022,10,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,ADOLESCENTES,2023,3,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,ADOLESCENTES,2023,5,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,ADULTOS,2017,8,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,ADULTOS,2019,5,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,ADULTOS,2021,1,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,ADULTOS,2016,5,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,ADULTOS,2017,12,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,ADULTOS,2017,11,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,ADULTOS,2021,9,1
AMAZONAS,LETICIA,NO REPORTADO,MASCULINO,ADULTOS,2023,6,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,MENORES,2015,7,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,MENORES,2016,4,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,MENORES,2017,1,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,MENORES,2017,11,2
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,MENORES,2018,12,2
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,MENORES,2018,6,2
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,MENORES,2018,3,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,MENORES,2018,9,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,MENORES,2020,2,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,MENORES,2020,3,2
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,MENORES,2022,2,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,MENORES,2022,10,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,MENORES,2023,4,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,MENORES,2023,2,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,MENORES,2023,7,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,MENORES,2023,3,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,MENORES,2024,2,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,MENORES,2016,1,2
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,MENORES,2017,9,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,MENORES,2018,8,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,MENORES,2020,2,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,MENORES,2021,8,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,MENORES,2022,2,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,MENORES,2023,8,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,MENORES,2023,3,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,MENORES,2023,10,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,MENORES,2024,11,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,ADOLESCENTES,2015,12,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,ADOLESCENTES,2015,1,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,ADOLESCENTES,2015,6,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,ADOLESCENTES,2015,10,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,ADOLESCENTES,2016,6,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,ADOLESCENTES,2016,3,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,ADOLESCENTES,2016,10,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,ADOLESCENTES,2016,9,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,ADOLESCENTES,2017,2,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,ADOLESCENTES,2017,7,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,ADOLESCENTES,2017,5,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,ADOLESCENTES,2017,11,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,ADOLESCENTES,2018,1,1
AMAZONAS,LETICIA,NO REPORTADO,FEMENINO,ADOLESCENTES,2018,5,1
